1.09494 TRP1
1.12587 TRP1
1.10514 TRP1
1.08555 TRP1
0.88743 TRP1
1.02651 TRP1
1.24704 TRP1
1.28985 TRP1
1.20054 TRP1
1.20651 TRP1
1.50147 TRP1
1.04598 TRP1
0.8925 TRP1
1.03554 TRP1
0.99228 TRP1
1.12482 TRP1
0.76548 TRP1
1.29729 TRP1
1.36908 TRP1
1.49316 TRP1
1.25148 TRP1
1.19373 TRP1
1.21551 TRP1
1.15176 TRP1
1.49607 TRP1
1.17261 TRP1
1.28427 TRP1
1.27887 TRP1
1.18803 TRP1
1.00872 TRP1
1.50543 TRP1
1.50978 TRP1
1.19679 TRP1
1.16859 TRP1
1.03395 TRP1
0.91977 TRP1
1.34412 TRP1
1.44861 TRP1
1.24467 TRP1
1.48056 TRP1
0.92022 TRP1
0.8109 TRP1
0.98475 TRP1
1.1484 TRP1
1.1463 TRP1
1.23786 TRP1
1.18506 TRP1
1.57335 TRP1
1.54338 TRP1
0.96642 TRP1
1.19238 TRP1
0.89466 TRP1
1.08381 TRP1
1.19412 TRP1
1.05042 TRP1
1.20663 TRP1
1.092 TRP1
1.21425 TRP1
1.03551 TRP1
1.00095 TRP1
0.68916 TRP1
0.74082 TRP1
0.58188 TRP1
0.7206 TRP1
0.83298 TRP1
0.95445 TRP1
1.03542 TRP1
1.23276 TRP1
1.38711 TRP1
0.95538 TRP1
0.91326 TRP1
1.09038 TRP1
1.19415 TRP1
1.56099 TRP1
1.32444 TRP1
1.36065 TRP1
1.45083 TRP1
1.20381 TRP1
1.45671 TRP1
1.44687 TRP1
1.33065 TRP1
1.0617 TRP1
1.59039 TRP1
1.41528 TRP1
1.15845 TRP1
1.24461 TRP1
1.21398 TRP1
1.34505 TRP1
1.34229 TRP1
1.03641 TRP1
1.09962 TRP1
1.42842 TRP1
1.41888 TRP1
1.51269 TRP1
1.32231 TRP1
1.44123 TRP1
1.3014 TRP1
1.44771 TRP1
1.22841 TRP1
0.84234 TRP1
1.52019 TRP1
1.32495 TRP1
1.33203 TRP1
1.15926 TRP1
1.02408 TRP1
0.84558 TRP1
1.17657 TRP1
1.2663 TRP1
1.49802 TRP1
1.32561 TRP1
1.41222 TRP1
1.50636 TRP1
0.91224 TRP1
1.41942 TRP1
1.41447 TRP1
1.48092 TRP1
1.02354 TRP1
1.36773 TRP1
1.10847 TRP1
1.18803 TRP1
1.17576 TRP1
0.94236 TRP1
1.3725 TRP1
1.01181 TRP1
0.82638 TRP1
1.26168 TRP1
1.15023 TRP1
1.24476 TRP1
1.28052 TRP1
1.15986 TRP1
1.15956 TRP1
1.51842 TRP1
1.13994 TRP1
1.69098 TRP1
1.23072 TRP1
1.09716 TRP1
1.35588 TRP1
1.07868 TRP1
1.09869 TRP1
1.41069 TRP1
0.9657 TRP1
0.83544 TRP1
1.07157 TRP1
0.69756 TRP1
1.25031 TRP1
1.22703 TRP1
1.39329 TRP1
1.55238 TRP1
1.40238 TRP1
1.27611 TRP1
0.61266 TRP1
0.85101 TRP1
1.1931 TRP1
1.33794 TRP1
1.22235 TRP1
1.07745 TRP1
1.35849 TRP1
1.22304 TRP1
1.13418 TRP1
0.5796 TRP1
1.15479 TRP1
1.20177 TRP1
1.14348 TRP1
0.62205 TRP1
1.23315 TRP1
1.34751 TRP1
1.47345 TRP1
1.18083 TRP1
1.4697 TRP1
1.24593 TRP1
1.19712 TRP1
1.35498 TRP1
1.36092 TRP1
1.23987 TRP1
1.64739 TRP1
1.26747 TRP1
1.1088 TRP1
1.35747 TRP1
1.41987 TRP1
1.43733 TRP1
1.12839 TRP1
0.85941 TRP1
1.03083 TRP1
0.78024 TRP1
0.61845 TRP1
0.69048 TRP1
1.16541 TRP1
0.90192 TRP1
0.71052 TRP1
0.80202 TRP1
1.30125 TRP1
1.29552 TRP1
1.17594 TRP1
1.45641 TRP1
1.56567 TRP1
1.21146 TRP1
1.19844 TRP1
1.43895 TRP1
1.37991 TRP1
1.20696 TRP1
1.48932 TRP1
1.50837 TRP1
1.43196 TRP1
1.33521 TRP1
1.59945 TRP1
1.42572 TRP1
1.26582 TRP1
1.41015 TRP1
1.28844 TRP1
1.4064 TRP1
1.27545 TRP1
1.00299 TRP1
1.09161 TRP1
1.34973 TRP1
0.99663 TRP1
1.44906 TRP1
1.20912 TRP1
1.1154 TRP1
1.43676 TRP1
