1.51173 LYS4
1.27165 LYS4
0.80211 LYS4
1.42659 LYS4
1.58611 LYS4
1.214 LYS4
1.37805 LYS4
1.05961 LYS4
0.997095 LYS4
1.18926 LYS4
0.875055 LYS4
1.29093 LYS4
1.41666 LYS4
1.15606 LYS4
1.16819 LYS4
1.31155 LYS4
1.30773 LYS4
1.0934 LYS4
1.05641 LYS4
1.25461 LYS4
0.73722 LYS4
1.0764 LYS4
0.784035 LYS4
0.98118 LYS4
0.993225 LYS4
0.877275 LYS4
0.9273 LYS4
1.11567 LYS4
1.30241 LYS4
0.843795 LYS4
1.5408 LYS4
0.85956 LYS4
0.926625 LYS4
1.00859 LYS4
1.05951 LYS4
1.22394 LYS4
1.34958 LYS4
1.36457 LYS4
1.20615 LYS4
1.24594 LYS4
1.2066 LYS4
1.05915 LYS4
1.19033 LYS4
1.54924 LYS4
1.65023 LYS4
1.65715 LYS4
0.992085 LYS4
1.18901 LYS4
1.34299 LYS4
0.72789 LYS4
0.913875 LYS4
1.02461 LYS4
0.992505 LYS4
1.01311 LYS4
1.36315 LYS4
1.61221 LYS4
1.20555 LYS4
1.56948 LYS4
1.31917 LYS4
1.16698 LYS4
1.30012 LYS4
0.93267 LYS4
1.10357 LYS4
1.15158 LYS4
1.23297 LYS4
0.928065 LYS4
1.26099 LYS4
1.67978 LYS4
1.62265 LYS4
1.19713 LYS4
0.930135 LYS4
1.20201 LYS4
1.29558 LYS4
1.05459 LYS4
1.28091 LYS4
1.23365 LYS4
1.23103 LYS4
1.42356 LYS4
1.14446 LYS4
1.0254 LYS4
1.01589 LYS4
1.24143 LYS4
1.08423 LYS4
1.19888 LYS4
0.90249 LYS4
1.2205 LYS4
1.37379 LYS4
1.05341 LYS4
1.19047 LYS4
1.10073 LYS4
1.37447 LYS4
1.04747 LYS4
1.58872 LYS4
1.40457 LYS4
1.28403 LYS4
1.39433 LYS4
0.795525 LYS4
1.13626 LYS4
1.08013 LYS4
1.30275 LYS4
0.99336 LYS4
1.48392 LYS4
1.53794 LYS4
1.28265 LYS4
1.24193 LYS4
1.43604 LYS4
1.31024 LYS4
1.06682 LYS4
1.19653 LYS4
0.868845 LYS4
0.988125 LYS4
0.90861 LYS4
1.07414 LYS4
1.2031 LYS4
1.26864 LYS4
1.18278 LYS4
