0.764574 LYS4
0.663744 LYS4
0.262944 LYS4
0.277284 LYS4
0.264714 LYS4
0.338499 LYS4
0.267924 LYS4
0.339039 LYS4
0.583869 LYS4
0.818889 LYS4
0.728334 LYS4
0.620094 LYS4
0.361734 LYS4
0.398424 LYS4
0.395349 LYS4
0.332904 LYS4
0.147714 LYS4
0.125979 LYS4
0.383709 LYS4
0.640569 LYS4
0.084324 LYS4
0.381144 LYS4
0.389499 LYS4
0.571494 LYS4
0.348774 LYS4
0.183564 LYS4
0.068934 LYS4
0.306039 LYS4
0.435024 LYS4
0.303504 LYS4
0.480054 LYS4
0.633174 LYS4
0.334959 LYS4
0.568824 LYS4
0.657654 LYS4
0.559284 LYS4
0.598659 LYS4
0.056304 LYS4
0.308199 LYS4
0.394914 LYS4
0.236754 LYS4
0.238119 LYS4
0.598704 LYS4
0.184209 LYS4
0.310509 LYS4
0.453009 LYS4
0.419529 LYS4
0.424599 LYS4
0.529209 LYS4
0.353034 LYS4
0.229794 LYS4
0.136359 LYS4
0.153834 LYS4
0.256599 LYS4
0.136074 LYS4
0.245484 LYS4
0.185034 LYS4
0.283599 LYS4
0.514989 LYS4
0.133974 LYS4
0.262779 LYS4
0.241689 LYS4
0.113724 LYS4
0.360429 LYS4
0.260874 LYS4
0.835974 LYS4
0.696414 LYS4
0.340164 LYS4
0.603879 LYS4
0.553914 LYS4
0.551814 LYS4
0.251619 LYS4
0.679029 LYS4
0.421149 LYS4
0.180564 LYS4
0.207654 LYS4
0.461499 LYS4
0.218439 LYS4
0.308769 LYS4
0.630069 LYS4
0.632304 LYS4
0.406839 LYS4
0.190224 LYS4
0.213564 LYS4
0.380679 LYS4
0.377829 LYS4
0.188049 LYS4
0.131289 LYS4
0.330969 LYS4
0.142329 LYS4
0.545949 LYS4
0.397824 LYS4
0.471849 LYS4
0.333594 LYS4
0.136584 LYS4
0.485679 LYS4
0.491184 LYS4
0.133779 LYS4
0.291684 LYS4
0.157239 LYS4
0.141369 LYS4
0.246114 LYS4
0.156444 LYS4
0.226209 LYS4
0.143214 LYS4
0.441114 LYS4
0.454614 LYS4
0.276684 LYS4
0.222759 LYS4
0.322914 LYS4
0.660144 LYS4
0.440319 LYS4
0.268299 LYS4
0.160329 LYS4
0.414774 LYS4
0.360174 LYS4
0.377064 LYS4
0.434514 LYS4
0.646299 LYS4
0.100734 LYS4
0.171954 LYS4
0.330189 LYS4
0.312384 LYS4
0.383439 LYS4
0.166854 LYS4
0.356619 LYS4
0.360804 LYS4
0.497094 LYS4
0.408849 LYS4
0.372354 LYS4
0.621984 LYS4
0.443064 LYS4
0.574494 LYS4
0.421254 LYS4
0.616749 LYS4
0.718764 LYS4
0.583419 LYS4
0.570204 LYS4
0.508779 LYS4
0.473604 LYS4
0.450804 LYS4
0.432774 LYS4
0.460014 LYS4
0.616284 LYS4
0.457569 LYS4
0.354594 LYS4
0.377949 LYS4
0.297384 LYS4
0.266604 LYS4
0.258084 LYS4
0.192939 LYS4
0.169869 LYS4
0.293679 LYS4
0.390174 LYS4
0.474939 LYS4
0.280419 LYS4
0.196869 LYS4
0.299274 LYS4
0.501324 LYS4
0.248964 LYS4
0.342699 LYS4
0.362409 LYS4
0.336684 LYS4
0.506109 LYS4
0.073059 LYS4
0.191244 LYS4
0.290034 LYS4
0.322494 LYS4
0.546219 LYS4
0.309654 LYS4
0.533454 LYS4
0.420459 LYS4
0.248199 LYS4
0.390729 LYS4
0.572859 LYS4
0.184644 LYS4
0.463989 LYS4
0.391509 LYS4
0.747309 LYS4
0.388404 LYS4
0.557529 LYS4
0.345444 LYS4
0.576114 LYS4
0.409929 LYS4
0.293544 LYS4
0.316959 LYS4
0.532299 LYS4
0.576114 LYS4
0.392214 LYS4
0.531009 LYS4
0.251934 LYS4
0.187824 LYS4
0.250629 LYS4
0.257589 LYS4
0.232494 LYS4
0.247974 LYS4
0.607389 LYS4
0.739689 LYS4
0.589629 LYS4
0.293769 LYS4
0.103344 LYS4
0.211509 LYS4
0.204489 LYS4
0.203259 LYS4
0.402249 LYS4
0.157464 LYS4
0.500769 LYS4
0.232599 LYS4
0.294249 LYS4
0.258489 LYS4
0.497739 LYS4
0.557364 LYS4
0.516624 LYS4
0.167664 LYS4
0.275904 LYS4
0.389649 LYS4
0.470094 LYS4
0.403884 LYS4
0.410979 LYS4
0.383334 LYS4
0.506439 LYS4
0.487029 LYS4
0.330954 LYS4
0.473454 LYS4
0.243234 LYS4
0.273924 LYS4
0.181254 LYS4
0.307584 LYS4
