0.088509 LYS4
0.160704 LYS4
0.541539 LYS4
0.455544 LYS4
0.250689 LYS4
0.356049 LYS4
0.521259 LYS4
0.837744 LYS4
0.981039 LYS4
0.368874 LYS4
0.281274 LYS4
0.215139 LYS4
0.468489 LYS4
0.212814 LYS4
0.356634 LYS4
0.241239 LYS4
0.485199 LYS4
0.301839 LYS4
0.679659 LYS4
0.252714 LYS4
0.441849 LYS4
0.545364 LYS4
0.279669 LYS4
0.459534 LYS4
0.665454 LYS4
0.460449 LYS4
0.341814 LYS4
0.125274 LYS4
0.415734 LYS4
0.275904 LYS4
0.063204 LYS4
0.370284 LYS4
0.486039 LYS4
0.696894 LYS4
0.719589 LYS4
0.703254 LYS4
0.545529 LYS4
0.436959 LYS4
0.318054 LYS4
0.228849 LYS4
0.217344 LYS4
0.503109 LYS4
0.489024 LYS4
0.156189 LYS4
0.206769 LYS4
0.192999 LYS4
0.538764 LYS4
0.371754 LYS4
0.257094 LYS4
0.456894 LYS4
0.320274 LYS4
0.844539 LYS4
0.686034 LYS4
0.574974 LYS4
0.414774 LYS4
0.169014 LYS4
0.422994 LYS4
0.110454 LYS4
0.124659 LYS4
0.230184 LYS4
0.686109 LYS4
0.838584 LYS4
0.678759 LYS4
0.581184 LYS4
0.735429 LYS4
0.736674 LYS4
0.234144 LYS4
0.100404 LYS4
0.218364 LYS4
0.638229 LYS4
0.526974 LYS4
0.354684 LYS4
0.641094 LYS4
0.736119 LYS4
0.293319 LYS4
0.403734 LYS4
0.606594 LYS4
0.316749 LYS4
0.211854 LYS4
0.839049 LYS4
0.171534 LYS4
0.128649 LYS4
0.285804 LYS4
0.517689 LYS4
0.564129 LYS4
0.670524 LYS4
0.512364 LYS4
0.774759 LYS4
0.546144 LYS4
0.473874 LYS4
0.403854 LYS4
0.314439 LYS4
0.148434 LYS4
0.155439 LYS4
0.325209 LYS4
0.427524 LYS4
0.490044 LYS4
0.453324 LYS4
0.419754 LYS4
0.693639 LYS4
0.172524 LYS4
0.268344 LYS4
0.302004 LYS4
