ORF,N_FC_Strains,mean_FoldChangeExpression,median_FoldChangeExpression,p
YER139C,10,0.0260593686435276,0.00145154343476174,0.553513133392684
YER140W,10,0.104932279604826,0.00985092402416353,0.194822634427389
YER141W,10,-0.0657169463974261,-0.0315072114274846,0.206144745723756
YER142C,10,-0.0229662995352711,0.00624147573909281,0.830916361994173
YER143W,10,0.0538470198272538,0.0364062908274428,0.398709226696282
YER144C,10,-0.0540991439212582,0.027072345866557,0.529130488529827
YER145C,10,0.189223944917734,-0.0862503705085578,0.378233780916534
YER145C-A,10,-0.0435117110024677,-0.0171572291622796,0.364149237368438
YER146W,10,-0.0363535374627355,-0.000111326298828533,0.388594225584318
YER147C,10,0.159504762194205,0.109280511124333,0.0988445578668283
YER147C-A,10,0.135001128843906,0.0736871040899663,0.0857820819993234
YER148W,10,0.108474284575617,-4.24638117868482e-06,0.174424994840232
YER148W-A,10,0.395240629749993,0.427320082624359,0.102634064127004
YER149C,10,0.145401014570973,0.0516240204936805,0.131523429134379
YER150W,10,-0.229960451640509,-1.06461631146581e-05,0.526379441459366
YER151C,10,0.12618944103341,0.0811382196829047,0.0362815203343505
YER152C,10,0.0624673701104832,0.0778293533823296,0.0577558148897909
YER152W-A,10,-8.62812218276679e-05,0.030451922092364,0.998794309728006
YER153C,10,0.142209069430611,0.0857188908664269,0.0619458936115004
YER154W,10,0.0565417870619556,0.0126115267981645,0.167961909445959
YER155C,10,0.200825591620767,0.184093310368606,0.0244699425694747
YER156C,10,0.105903083628451,0.0268494609198672,0.178834133443825
YER157W,10,0.148334028363607,0.10641559257455,0.0244147239949474
YER158C,10,-0.087825525991312,-0.0201747450797428,0.457928172296912
YER158W-A,10,0.0862591043046566,0.0815642897739727,0.278851545959499
YER159C,10,-0.0545885504521735,-0.0503086212927032,0.301461409055552
YER161C,10,-0.0124600186159055,0.0374703381720554,0.79170465457729
YER162C,10,0.0363919639168625,0.0309025469566443,0.365484635553436
YER163C,10,-0.00773591424738816,0.0115025114849186,0.89465362516475
YER164W,10,0.081478650674225,0.0916382092120892,0.123058746574611
YER165C-A,10,0.0544158939475463,0.0582767955075211,0.468762221449165
YER165W,10,-0.0686577272361109,-0.0775874616650391,0.019640538092324
YER166W,10,0.0469209034939483,0.0474621211994848,0.192930985674296
YER167W,10,0.0447457519887165,0.0582998874911787,0.0878494865420312
YER168C,10,0.13847229280304,0.0541558430034852,0.112676879273164
YER169W,10,0.148583614520464,0.16891465158418,0.00717880731631565
YER170W,10,-0.00704235005339992,-0.00180057302531069,0.846370122063306
YER171W,10,0.158153121984249,0.0690139150352003,0.137092508804524
YER172C,10,0.230447365508795,0.232959833975855,0.0130094530621859
YER172C-A,10,-0.0735107399508284,-0.0552430415037323,0.694588558633936
YER173W,10,0.18013022671016,0.100875191305843,0.0957882509785561
YER174C,10,-0.149549082369333,-0.151463252148677,0.0111200975841038
YER175C,10,-0.171533710243222,-0.0298080942213117,0.0989626622565622
YER175W-A,10,0.479656252054112,0.678998411389993,0.0577743062101188
YER176W,10,0.152478399080267,0.105033874537324,0.0531749788861696
YER177W,10,-0.0230696030617753,-0.00906119995082966,0.709908018290113
YER178W,10,-0.0373329094605008,-0.0358597225002974,0.232145135436747
YER179W,10,-0.16459730087493,-0.159840732022744,0.0631375234566259
YER180C,10,0.190223666644717,0.192434236561218,0.0171293762022736
YER180C-A,10,0.0703241348857953,0.0378471356015979,0.226654311793966
YER181C,10,0.184298671945211,0.274499849537235,0.364274617722833
YER182W,10,-0.0192981213229595,0.0214981335784626,0.76848204103796
YER183C,10,0.0647412324223732,0.0212231762426105,0.206310715062504
YER184C,10,-0.0449040131076053,-0.0109875372326071,0.739104039797695
YER185W,10,0.186807553619664,0.268889582305908,0.0129127972450596
YER186C,10,0.0151242776388601,0.000801332112637265,0.477263859433764
YER187W,10,0.0559844742877732,0.0190839602896486,0.368024703488234
YER188C-A,10,0.0421687528194975,0.00409729924954704,0.681092703105258
YER188W,10,-0.0030488486364668,0.0138417748427894,0.980116629853404
YER189W,10,0.0690278781248245,0.00510836064569696,0.624347012133269
YER190C-A,10,0.0629702272276926,0.0431619104284667,0.748642178176465
YER190W,10,0.00578689940782338,0.030293456729709,0.973873432255782
YFL001W,10,0.141512773311525,0.0611387209116348,0.1148400283026
YFL002C,10,0.113276166222726,0.0293197311555474,0.200269975083364
YFL003C,10,-0.0300602222055571,0.0101017182433308,0.704978435876563
YFL004W,10,0.0554368814248268,0.0524154790429813,0.285395526281316
YFL005W,10,-0.00483652439284971,0.0212885490280692,0.881437001569347
YFL007W,10,0.164061357621958,0.117217590407261,0.137808329734429
YFL008W,10,0.130180708047887,0.0543169890867934,0.209258101968373
YFL009W,10,0.0599679003279326,0.0169105881708898,0.257433311278704
YFL010C,10,-0.0216769175105925,-0.0414607879173284,0.509469487597104
YFL010W-A,10,-0.0537450734190247,-0.0226545722728357,0.306759679706135
YFL011W,10,-0.0352261969569176,-0.0198351174733301,0.630324725484232
YFL012W,10,0.116122067286515,0.0929118810110471,0.279671396375726
YFL012W-A,10,0.243079669989601,0.259995970015078,0.182487834474699
YFL013C,10,0.0610699558138435,0.0656764702477322,0.149555103599523
YFL013W-A,10,-0.0386493130347102,-0.0609565040145405,0.42792031089991
YFL014W,10,-0.257917060640902,-0.0473029975378869,0.471887491138359
YFL015C,10,0.0334603989424845,0.0163860604059477,0.698578187903083
YFL015W-A,10,-0.315582171061987,-6.3073733039984e-05,0.147427917714467
YFL016C,10,-0.0423523767804912,0.0146353153447099,0.626609249134503
YFL017C,10,0.0027943971130545,-0.0292801074050283,0.925015385996089
YFL017W-A,10,-0.0281486226010137,-0.0869083178610163,0.652770006176727
YFL018C,10,-0.0110216756649211,0.0129040448093324,0.769218983277389
YFL019C,10,-0.312656604033778,-0.0685963399496736,0.22778688231033
YFL020C,10,-0.0872679386519513,-0.0184097037517925,0.476073817027027
YFL021C-A,10,0.0311744542130535,-0.0129383797407061,0.711449101324518
YFL021W,10,-0.0437755297760816,-0.204603419455422,0.725656212274681
YFL022C,10,0.0208942644757971,0.00174048568961611,0.742844046248722
YFL023W,10,0.100217713250133,-0.0672992741206581,0.466917056553457
YFL024C,10,0.0476050315927627,-0.0183963614395054,0.467659398808617
YFL025C,10,0.155098170829296,0.0105788180893489,0.166249628229427
YFL026W,10,0.189423887198287,-0.000142323176366756,0.214349390648932
YFL027C,10,0.111853177686143,0.026313281459287,0.129936890779703
YFL028C,10,0.0593097671572393,-2.52907222660862e-05,0.392980334313113
YFL029C,10,0.0160904007497562,0.024549160836952,0.747592184891294
YFL030W,10,0.00130793308973144,0.0275698459988116,0.976097574055388
YFL031C-A,10,-0.00579657353822426,0.0309489431804134,0.927100807592548
YFL031W,10,-0.0583814866843244,0.0085493754587999,0.408533976633662
YFL032W,10,-0.0797145231974749,-0.00169982244419947,0.636170480362746
YFL033C,10,-0.00867417772842335,-0.00629851281304292,0.643405079622342
YFL034C-A,10,0.0732188267799202,0.000137432298112992,0.460065342810105
YFL034C-B,10,0.0264070629856778,0.013567760670202,0.52845667477782
YFL034W,10,0.0505262535703486,0.0390327704749193,0.331921113821535
YFL036W,10,0.0340007051863192,-3.77644105398873e-07,0.329247174761543
YFL037W,10,-0.0242847538256553,-0.0156596300086389,0.400979159855538
YFL038C,10,0.0407052568244495,-0.00562943589686811,0.322424441004828
YFL039C,10,0.0109070826086383,0.00853841898897726,0.597136356394503
YFL040W,10,-0.00864617315098687,0.0518912263982837,0.884360051304592
YFL041W,10,0.0585794621186109,0.0014237699385418,0.280038669450887
YFL041W-A,10,0.000272941131332557,0.0126955675991353,0.997537810413587
YFL042C,10,-0.0234662952246661,0.0325130610785637,0.789133524317321
YFL044C,10,0.0285235050185208,0.0507388183645371,0.773421020883034
YFL045C,10,0.0648299863447441,-0.00105840102425455,0.236289009367373
YFL046W,10,-0.0135886419323781,0.00439799718302163,0.567792116231641
YFL047W,10,0.0412778006718289,-0.0212703400327564,0.561661853052634
YFL048C,10,0.0216339668540074,-0.0449168860837422,0.709856272425838
YFL049W,10,0.059197270680299,0.0338414033423908,0.121312655143337
YFL050C,10,0.0673596887472713,0.0210566172732406,0.20393544650166
YFL051C,10,-0.0239722555740465,-0.023360361434394,0.670309051807798
YFL052W,10,0.0186469700296744,0.0514979076219067,0.822868019743512
YFL053W,10,0.00969969857140146,-0.0101510163787505,0.809159146143876
YFL054C,10,0.00849628125402508,0.0450339114166602,0.915083129688553
YFL055W,10,0.0888688563374556,0.0450870464676096,0.0927353546384658
YFL058W,10,0.137628441072121,-0.0256144058652439,0.187689756640704
YFL059W,10,-0.28524062603717,-0.274154546098032,0.028346359515225
YFL060C,10,-0.134417432374513,-0.0126913728535177,0.135257162859766
YFL061W,10,0.000402515733483433,0.0019055094269202,0.993444466215815
YFL062W,10,-0.19038899605506,-0.111570297598162,0.123444635272189
YFL063W,10,-0.0529927385319345,-0.100227240794101,0.743645303958772
YFL064C,10,-0.0288075367077799,0.129350004838697,0.936564512648105
YFL065C,10,-0.552724191751695,-0.000135081421747273,0.335494733679427
YFL066C,10,-0.116707036492668,-0.050338407615754,0.387392534860509
YFL067W,10,-0.132310387717517,0.0139517707696495,0.585840079337307
YFL068W,10,-0.515772162844679,0.0277300996622341,0.351756318218928
YFR001W,10,0.205350250599157,0.0676731416402233,0.108770723127858
YFR002W,10,0.126059854635204,0.0506466627894292,0.145421666452213
YFR003C,10,-0.0730951493586654,-0.00803341172058078,0.313784174743089
YFR004W,10,0.203978758137631,0.203509634864845,0.00382674427216954
YFR005C,10,0.178410227787619,0.115394892998833,0.0570663333023458
YFR006W,10,0.0390320398467413,0.0180377018397265,0.300160737360129
YFR007W,10,0.0106302566111559,-0.0010908022343288,0.771812729486421
YFR008W,10,-0.00364957623579649,-0.0110922198071244,0.950631763242074
YFR009W,10,0.0997651509745301,0.150855304327523,0.11154640224644
YFR009W-A,10,-0.49858618370248,-0.0926270134149387,0.207089164215933
YFR010W,10,0.0708068879452452,0.0430114549111907,0.104704104182431
YFR010W-A,10,0.311115005997649,0.356156246284642,0.22829671136614
YFR011C,10,0.0270512395066069,-0.000225766898302386,0.620968791967149
YFR012W,10,-0.0574470870943505,-0.176116917635711,0.521913668656867
YFR012W-A,10,0.119224700662121,0.0129405497295584,0.676636634495839
YFR013W,10,0.084149088716317,0.0208515155102901,0.0676745304589156
YFR014C,10,-0.0462562611424785,-0.00984184668792819,0.524671755689151
YFR015C,10,-0.30423552805686,-0.0794742138505017,0.374683402679552
YFR016C,10,-0.0655853128657471,-0.0451351163931396,0.232423238194034
YFR017C,10,-0.427611657092887,-0.0107229085384086,0.205785837762013
YFR018C,10,-0.0187706855741772,-0.014471730777612,0.408036100920156
YFR019W,10,0.0982931369572201,0.0189575980976957,0.132394686852633
YFR020W,10,-0.00809352140834041,0.0160657171505619,0.814838744148174
YFR021W,10,0.0350733522741035,0.0939993151162491,0.504782682747757
YFR022W,10,0.0233903040239573,0.0247825266375581,0.61295151976932
YFR023W,10,0.199937796515619,0.266857701836949,0.0362204512209871
YFR024C-A,10,0.0462587729156986,0.0351565190693761,0.322105182813276
YFR025C,10,-0.00187625075738972,0.00744377626637894,0.95262939648439
YFR026C,10,-0.038538853673234,-0.000523984793059287,0.42073713615488
YFR027W,10,0.1341518723454,0.0558330522153445,0.166431581425593
YFR028C,10,0.0902659379909389,-0.000102883910382497,0.367539540851842
YFR029W,10,0.0443249601700631,0.0428724379569927,0.443638929308521
YFR030W,10,0.0800834361162706,0.0522148083366088,0.229610430295473
YFR031C,10,0.0553925504293014,0.00236643731949275,0.339535178137992
YFR031C-A,10,-0.0297403053978869,0.00660892137298399,0.480428985297643
YFR032C,10,0.0657895495429255,0.0928174769230675,0.700087542401998
YFR032C-A,10,0.077640707351142,-0.0553390517567778,0.642210307203047
YFR032C-B,10,-0.0165629300131255,-0.00835818236101989,0.879320010992221
YFR033C,10,-0.0140731161553942,0.0362465463535713,0.834660287882417
YFR034C,10,0.0830594230420897,0.0178460112115881,0.393268965035671
YFR034W-A,10,0.0657528538661469,0.125654658104506,0.507877992185664
YFR035C,10,-0.0252472535186178,0.00471896971098252,0.631372586940868
YFR036W,10,0.0454788960724865,0.0778327592990692,0.608789608536772
YFR036W-A,10,0.00520778330930595,-0.000578572224104456,0.922489997170778
YFR037C,10,-0.0270224048260078,-0.0353557079422946,0.632073341395418
YFR038W,10,0.0673515683739521,-0.0450288176094193,0.533693310738466
YFR039C,10,0.00630404710718671,-0.00825863555361961,0.870215410192799
YFR040W,10,0.00605886295726427,0.0114792827276517,0.878752539653926
YFR041C,10,0.0478453351493563,0.04571339097337,0.445275071968314
YFR042W,10,0.023146014378525,0.0180408105732416,0.768008169587746
YFR043C,10,0.0613085120238028,0.0731937280816351,0.392170710447311
YFR044C,10,-0.00868491518597108,-0.00592478091314532,0.738128414106172
YFR045W,10,-0.0128995516142666,-0.0222710853518244,0.801290454803745
YFR046C,10,-0.0331821549837102,0.00197731155625894,0.274815153887473
YFR047C,10,-0.0557511480667156,-0.0384568356624902,0.413255598575675
YFR048W,10,0.0736401851179659,0.0407824418144477,0.202873396989383
YFR049W,10,-0.0247227745033837,0.0208538969594168,0.758048605188736
YFR050C,10,0.0265501633702952,0.0469064287394563,0.596925579630951
YFR051C,10,0.0238178182718946,-0.0144179582332833,0.607561154217207
YFR052C-A,10,-0.149489580414809,0.0202048430753177,0.678737073433802
YFR052W,10,-0.00610865221175223,0.0032255921255063,0.921944958426226
YFR053C,10,-0.0823700882068259,-0.00709184442759085,0.826585885563902
YFR054C,10,0.0468132549424663,0.0681895143406979,0.440358341002357
YFR055W,10,-0.00250697766254522,0.00679926397360482,0.982963226459924
YFR056C,10,-0.0328008100936032,0.00634689114640451,0.773638136436494
YGL001C,10,0.0309988787428468,-0.000117871992977629,0.640787216645568
YGL002W,10,0.0593147202503415,0.011993098026162,0.224095050545879
YGL003C,10,0.0894019213016313,0.0329782103481764,0.212554351199163
YGL004C,10,0.03157717892713,0.0119305372049348,0.524974849640572
YGL005C,10,0.0580087304600096,0.0696335846873311,0.541834272486774
YGL006W,10,-0.0234278978760444,-0.00256431363281558,0.931654175395291
YGL006W-A,10,0.285570272782301,0.0682191402570263,0.253258621878404
YGL007C-A,10,0.103619138364963,0.0506660559690464,0.635705566233818
YGL007W,10,-0.0592929517682764,-4.3132215225403e-05,0.558314045337725
YGL008C,10,0.0273305765645844,-0.00234748874229199,0.326068805927929
YGL009C,10,0.0183591833138848,-0.100819901336647,0.92675279025299
YGL010W,10,0.0511694638002682,0.0616098900139034,0.309365741245706
YGL011C,10,0.0409108591480355,0.0151141332840356,0.562420668060771
YGL012W,10,0.000210190732147598,0.00385839386627878,0.991828071169934
YGL013C,10,0.124984913976767,0.120448720181231,0.174500185057569
YGL014C-A,10,0.714901879673893,-0.257803882350864,0.201764284144698
YGL014W,10,0.0868100574173878,-1.54701787815834e-07,0.38437695896805
YGL015C,10,0.0524172332689674,0.0841824488629383,0.437694063445284
YGL016W,10,0.155555025872752,0.0621573664153375,0.216054916982814
YGL017W,10,0.0750701920543344,0.0237826595656799,0.223786368682139
YGL018C,10,0.0103003509373712,0.0229019993458132,0.776412891585145
YGL019W,10,0.00931286315104941,-2.5567246897363e-09,0.811450967644493
YGL020C,10,0.0461417013613628,0.0341615086235846,0.330445838309663
YGL021W,10,0.0647696237971488,-5.51420779529785e-05,0.563884005700939
YGL022W,10,0.0081052880513753,-1.15188347455568e-06,0.65552677146638
YGL023C,10,0.0605863728175205,0.0265724107693577,0.26457522311421
YGL024W,10,0.0076921552887328,0.0381175528975384,0.960530434687335
YGL025C,10,0.00997856156915892,0.00332638093040712,0.703335047086096
YGL026C,10,0.000184679287027334,-2.93434505942766e-06,0.990649723441024
YGL027C,10,-0.00868683664732902,-5.04112519235877e-06,0.768796588999914
YGL028C,10,0.117975174773666,0.0244559269004483,0.149644948431645
YGL029W,10,0.1426401478163,0.000267777423755147,0.353800341137222
YGL030W,10,-0.0237954692269645,-0.055083976751095,0.388702777659061
YGL031C,10,-0.011354868262244,-0.0100233178465067,0.778942444897035
YGL032C,10,0.186285801191682,-0.000606040895877562,0.242869302948894
YGL033W,10,0.230938181639365,0.185918720307365,0.184035583251671
YGL034C,10,-0.117033360181228,-0.0232377053962037,0.385997476492492
YGL035C,10,0.0733448878504301,-0.000898851560614849,0.325814053839243
YGL036W,10,0.0336691731159202,0.00799818131082261,0.379024881044297
YGL037C,10,-0.175221730637137,0.0654467478426441,0.473246912218198
YGL038C,10,0.0673686275336771,0.00865289154648562,0.265333397347027
YGL039W,10,0.0524095597331519,-0.0370692173217647,0.575748961806404
YGL040C,10,0.00839640647793728,-0.0157103921332465,0.842779591001615
YGL041C,10,-1.69757483983667,-0.424102693359619,0.17534140907432
YGL041C-B,10,0.0144499895140164,-0.00648274047569034,0.906774922743951
YGL041W-A,10,0.0577129913534851,0.00208280982220704,0.216077477610869
YGL042C,10,0.0318146133547217,0.0291521338216921,0.535116073084082
YGL043W,10,0.00891978186558173,0.00510387777193818,0.883842514631284
YGL044C,10,0.0288691823420936,0.00137504499022353,0.374382348366134
YGL045W,10,-0.0865040290549254,0.000681319429088144,0.480017476830977
YGL047W,10,-0.0246294976018832,0.00645352363599768,0.771102602185496
YGL048C,10,0.00304615847851009,0.0137866725759748,0.966561446165316
YGL049C,10,-0.00515891556711405,0.00693773482150219,0.870707410573245
YGL050W,10,0.0842657778111762,-0.000804844805732566,0.287530526414386
YGL051W,10,0.00783844462846119,0.0074746904756998,0.78021571850177
YGL052W,10,0.0374446089767547,0.0266943648851361,0.359499769167417
YGL053W,10,-0.124591508609869,0.00073287630922878,0.382022145896837
YGL054C,10,-0.0153072677381994,0.0342398494006773,0.889431342098829
YGL055W,10,0.14679364934264,-0.088283823891046,0.511801671350819
YGL056C,10,0.111539109144284,-0.0136258140445401,0.25470200271813
YGL057C,10,0.0217978662207856,-0.00316264943782815,0.656004198885612
YGL058W,10,-0.00276204420254557,-0.00812731886228174,0.932751690680976
YGL059W,10,-0.133011656882586,-0.0287335580018633,0.372841418291475
YGL060W,10,0.0449627325983063,0.00614720098039121,0.538962996495589
YGL061C,10,0.163099199037276,0.0788272564478093,0.088101294927974
YGL062W,10,0.0559887634641714,0.000133290413528166,0.313870311629751
YGL063C-A,10,0.507150694583379,0.0160466638160064,0.282367738391997
YGL063W,10,0.0639664198751285,0.0223190768785253,0.466450861228404
YGL064C,10,0.0912664864761193,0.0252763034189729,0.451378846734285
YGL065C,10,0.0511130064961087,0.0363533538965146,0.264779917272426
YGL066W,10,-0.00670383223187829,0.00728728034615688,0.816383492949435
YGL067W,10,0.0559903752794808,0.00222424865436272,0.129443157936305
YGL068W,10,0.0553234626384629,0.0289209228366089,0.508346623234121
YGL069C,10,-0.00842614823800096,-0.000626194768867825,0.680476737445887
YGL070C,10,0.0454328838445221,0.00524869488528401,0.303505268041373
YGL071W,10,0.111709628276648,0.0093710507466374,0.320696082950474
YGL072C,10,-0.000201969983528816,0.0166075728244147,0.994383885583095
YGL073W,10,-0.0198425533883204,0.00470692447980018,0.649389868919567
YGL074C,10,0.0129065253066296,-0.0483702215658939,0.82985845138984
YGL075C,10,0.0695056454170244,-0.00115930698224805,0.366042622961687
YGL076C,10,-0.00349844639520618,-0.00222034236651191,0.940427009537726
YGL077C,10,0.139176834733258,-0.00414294752101928,0.26564418084158
YGL078C,10,0.12973799221116,-0.00216413465836021,0.31049130906494
YGL079W,10,0.044458037965394,-0.0285953903953772,0.465906145764798
YGL080W,10,0.0231919626651185,0.0108796397659346,0.551612457260894
YGL081W,10,-0.0198811049471011,0.0115847547873039,0.713629192487737
YGL082W,10,-0.017441416831405,-0.00543189455290932,0.588867764630034
YGL083W,10,0.00140777220650785,0.00258148438689076,0.976093734715149
YGL084C,10,0.0170921374004324,0.00848078459018757,0.71067186262191
YGL085W,10,-0.00300900149845215,0.0215109976749643,0.964285970731047
YGL086W,10,0.0320562479958574,0.0142487426584054,0.638810631638767
YGL087C,10,-0.0194394676967086,0.0136363139011123,0.701341304741408
YGL088W,10,-0.422079074244548,0.0357842640909135,0.180054242274315
YGL089C,10,0.000466410692791225,-0.0223451931965839,0.992140745613831
YGL090W,10,0.0324434369572704,0.0101882284070434,0.503159836851951
YGL091C,10,0.0694680502298698,0.0129643823549028,0.160640792993502
YGL092W,10,0.0661851091830241,0.0132092513530067,0.379588434833181
YGL093W,10,0.00731894958099979,0.0218972178988221,0.807785629079615
YGL094C,10,0.0565582278035405,0.011263212100879,0.371641967421284
YGL095C,10,0.060582263329289,0.0405197304174309,0.142212518780971
YGL096W,10,-0.192731647204801,0.0141342015647542,0.407601849098142
YGL097W,10,0.00110433114528624,-0.00114950391089622,0.986672734897152
YGL098W,10,0.0483982074458414,0.000293073216123391,0.327904943614071
YGL099W,10,0.148315387126906,-5.44382409136982e-05,0.242895222108142
YGL100W,10,-0.0364357046556581,-0.0306133967689852,0.620943786866293
YGL101W,10,0.0625811215321875,-0.00397002115276604,0.480765131803917
YGL102C,10,0.294241919716886,0.00629226988417984,0.163175509621208
YGL103W,10,-0.0495930610858444,-0.0270693741852788,0.131510345649588
YGL104C,10,-0.0478997715864439,0.0307589584548805,0.493201024628967
YGL105W,10,-0.0274080834551203,-0.0133707462363293,0.429131415449097
YGL106W,10,0.00502523630056744,-0.000305820556695558,0.92686631663353
YGL107C,10,0.0769950945152013,0.0666076873321106,0.318762067124389
YGL108C,10,-0.0198905985908484,-0.0123471362648691,0.551381518030571
YGL109W,10,-0.00689185534738383,0.0143335002790837,0.910269415991946
YGL110C,10,0.00505969909333317,0.000160395436780855,0.860085581001596
YGL111W,10,0.194996048078423,0.082469598572018,0.156982362904269
YGL112C,10,0.0812832137565456,0.00810900623093855,0.204967227794721
YGL113W,10,0.109976565401385,0.00368857808575173,0.304257993339723
YGL114W,10,-0.0144144536669413,0.00164156654882127,0.545641790310947
YGL115W,10,0.0589387148141078,0.00109332279047906,0.220815929129024
YGL116W,10,0.0847887899743471,-0.0280652592202323,0.474587005994846
YGL117W,10,-0.084757064750165,0.00151492050571653,0.676359108222871
YGL118C,10,-0.0433400787323184,0.0305365284225313,0.69458922987175
YGL119W,10,0.0432448106010558,0.00155598812874602,0.24723942828783
YGL120C,10,0.0595102532924352,-0.024978184147642,0.595689809832626
YGL121C,10,-0.0329155598256544,0.0033075528225814,0.829243977163102
YGL122C,10,0.121053618576911,0.152930972075504,0.19394714243088
YGL123C-A,10,-0.197425533099433,-0.322060567451481,0.31549355863967
YGL123W,10,0.0258747410217689,0.0200117994303478,0.723301626414971
YGL124C,10,0.0468859356646882,0.0301689252300132,0.279307874457481
YGL125W,10,0.0473339757535894,0.0618923725959251,0.270553051656689
YGL126W,10,0.0062025314035748,0.0368167991222636,0.927748881858
YGL127C,10,-0.00112178194682331,0.0352770452175499,0.979115793510721
YGL128C,10,-0.0251990867775177,0.00687209324263899,0.57947268866081
YGL129C,10,0.0735501267439195,0.116728559624957,0.278703342672201
YGL130W,10,0.052751451104774,0.0476290023145573,0.222080192833374
YGL131C,10,0.0526577039706217,-0.000102888819736397,0.501603401039423
YGL132W,10,-0.115407619678366,-0.0560872845377673,0.151781750841922
YGL133W,10,0.0197776080190888,0.019225149758335,0.492405412070837
YGL134W,10,-0.0265601838145011,0.0413466906407816,0.70203905360924
YGL135W,10,0.0160136186467558,-3.93454404394918e-05,0.728930677140776
YGL136C,10,-0.00680247092075392,0.0159780248683527,0.881324230939346
YGL137W,10,0.0192110888294546,-3.45559817105223e-05,0.50635959608592
YGL138C,10,-0.00742504010231365,0.0114735348919426,0.904449918236955
YGL139W,10,0.0919110179356246,-4.4932826781364e-05,0.207312820218859
YGL140C,10,0.0353534860607565,0.0112288556220878,0.324673013874483
YGL141W,10,0.0108453182418141,0.0818937362659788,0.873743656563616
YGL142C,10,0.017431619713502,0.00889846304897799,0.587860457266849
YGL143C,10,-0.00811116530643651,0.0525687067827447,0.895954522367315
YGL144C,10,0.0645530883112602,0.0606302789327441,0.353037183579518
YGL145W,10,0.110580919096453,0.0324773831896094,0.18019292333386
YGL146C,10,0.0386844288350759,0.0300548458301485,0.349535785194102
YGL147C,10,-0.0275618239167032,0.0121023896997659,0.553796550843067
YGL148W,10,0.022168755098414,-0.000992291490216411,0.512902440286345
YGL149W,10,0.0279617397982322,-0.00544071689360737,0.693659101911358
YGL150C,10,0.0498454209397142,0.0376524885291135,0.1707799105266
YGL151W,10,0.039191792626105,0.0260841669297152,0.624238098545587
YGL152C,10,0.0376861994204095,0.0338527202516959,0.738046206823247
YGL153W,10,-0.00696059891982972,-0.0129414098344031,0.819764470136919
YGL154C,10,0.0756682861304087,0.0130129205187976,0.167082930573879
YGL155W,10,-0.0148688794691187,-0.00171385559225377,0.792524288549713
YGL156W,10,-0.073304153762524,0.0108573347298237,0.288869373137998
YGL157W,10,-0.00904993341327715,0.002323464130196,0.82576019156113
YGL158W,10,0.082143332402969,0.0138887546930339,0.246430195152573
YGL159W,10,0.112208783610085,0.04277942758237,0.181102448581901
YGL160W,10,0.0281432281878387,0.0307460266992228,0.382840971135106
YGL161C,10,-0.0426634305935928,-0.00308146656822767,0.407383384678824
YGL162W,10,0.0901134599437141,0.0676698071784488,0.413070915409057
YGL163C,10,0.0664793676662143,0.0126555755531208,0.405228218766149
YGL164C,10,0.0252264529786198,-0.00522933427524608,0.269284418443385
YGL165C,10,0.0528215505537645,0.0663638090662543,0.46062117765724
YGL166W,10,0.0563364160210106,0.0357392608580981,0.391478491651803
YGL167C,10,0.0314172811163321,0.000117105362203955,0.232177638325758
YGL168W,10,-0.013317101552208,0.0519602978418166,0.925471858560625
YGL169W,10,0.158318829187905,0.0116433156923471,0.262385887669049
YGL170C,10,0.231306445104732,0.211973598889254,0.14969167151306
YGL171W,10,0.158400220664288,0.00406978344843634,0.272894851595556
YGL172W,10,0.0691369762637426,0.096203871963908,0.386418869699001
YGL173C,10,0.0288173823008384,-5.95741869724173e-05,0.500279248443396
YGL174W,10,0.0448897495053305,0.0393724137562816,0.297438291405648
YGL175C,10,0.171933421169938,0.101862551520561,0.148779281212634
YGL176C,10,0.170791416850728,0.132070542685478,0.0774150210589443
YGL177W,10,0.0475263482274882,0.00805603291404526,0.486274970945112
YGL178W,10,0.0317074864108598,0.0131825865795132,0.663862130008209
YGL179C,10,0.122936772009113,0.124580780042205,0.360962527965933
YGL180W,10,0.0267182379059395,0.0848999793022735,0.792980366372398
YGL181W,10,0.0302397745324297,0.0143068982211819,0.384891925583031
YGL182C,10,0.126238190592571,0.178621384334305,0.367097431460166
YGL183C,10,-0.0109761220896385,0.102478665942407,0.940937421105148
YGL184C,10,-0.30371309714594,-0.00465866689702497,0.284651984144106
YGL185C,10,0.0335484276416148,-0.000116402275704211,0.68507588052696
YGL186C,10,0.0888237659727266,0.0626162857736871,0.10912271944724
YGL187C,10,0.0187235680094077,0.00116058636264811,0.655377427482931
YGL188C,10,0.0248720504650312,0.0203146932106685,0.869255274682393
YGL188C-A,10,0.233301721803306,0.0668853014393054,0.362309620558116
YGL189C,10,-0.000965022413555837,0.0162804481006017,0.979099826269746
YGL190C,10,0.00780078290947007,0.0345466423473395,0.879351775709349
YGL191W,10,-0.0527958571386306,-2.80183648410344e-05,0.411237229424186
YGL192W,10,0.0226826285547964,0.00121542796723476,0.285314864930288
YGL193C,10,0.000455436682336155,0.00441218795218973,0.988991153999474
YGL194C,10,-0.0650670047127458,-0.0633291427861779,0.156534496681516
YGL194C-A,10,-0.00770144541372396,-8.85858026453742e-06,0.909411031714816
YGL195W,10,0.010386883107365,-0.000262027424441428,0.521170586836563
YGL196W,10,0.00899583678361751,0.042359996335726,0.85139380489179
YGL197W,10,0.0469605756688503,0.0719336194960799,0.361792464647457
